"Product Name","Category","Sub-Category","total_sales","total_profit","profit_margin","total_quantity"
"Sanford Colorific Eraseable Coloring Pencils, 12 Count","Office Supplies","Art","91.840000000000002","35.7520000000000014","0.3893","30"
"Newell 344","Office Supplies","Art","91.1839999999999950","17.1247999999999978","0.1878","36"
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","Office Supplies","Binders","91.0160000000000008","31.1216000000000002","0.3419","32"
"Avery 491","Office Supplies","Labels","90.8600000000000026","37.3351999999999988","0.4109","24"
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","Furniture","Furnishings","90.7920000000000064","29.09999999999999516","0.3205","40"
"Xerox 215","Office Supplies","Paper","90.72","43.545600000000002","0.4800","14"
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","Office Supplies","Art","90.30","26.91799999999999114","0.2981","44"
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Office Supplies","Supplies","90.288","20.38319999999999956","0.2258","14"
"Document Clip Frames","Furniture","Furnishings","90.072000000000004","32.0256000000000066","0.3556","12"
"DIXON Oriole Pencils","Office Supplies","Art","89.784000000000004","17.23440000000000302","0.1920","38"
"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Office Supplies","Labels","88.740000000000000","38.0015999999999962","0.4282","36"
"Avery 517","Office Supplies","Labels","88.56","37.7118000000000010","0.4258","26"
"Acme Kleen Earth Office Shears","Office Supplies","Supplies","88.464","22.34879999999998862","0.2526","24"
"Kingston Digital DataTraveler 8GB USB 2.0","Technology","Accessories","88.060000000000012","-4.04599999999999964","-0.0459","18"
"Accohide Poly Flexible Ring Binders","Office Supplies","Binders","87.5160000000000124","-39.6439999999999930","-0.4530","68"
"Boston 16750 Black Compact Battery Pencil Sharpener","Office Supplies","Art","87.50","26.2499999999999902","0.3000","10"
"Disposable Triple-Filter Dust Bags","Office Supplies","Appliances","87.40","22.7240000000000012","0.2600","20"
"Acme Rosewood Handle Letter Opener","Office Supplies","Supplies","87.34","-6.98720000000000414","-0.0800","24"
"Nontoxic Chalk","Office Supplies","Art","85.8880000000000026","36.46719999999999824","0.4246","54"
"Newell 349","Office Supplies","Art","85.279999999999996","20.0735999999999884","0.2354","28"
"Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","Technology","Accessories","84.839999999999994","17.8163999999999954","0.2100","28"
"3-ring staple pack","Office Supplies","Binders","84.2240000000000018","33.3887999999999908","0.3964","52"
"Acco Hanging Data Binders","Office Supplies","Binders","83.8200000000000002","16.4591999999999992","0.1964","34"
"Texas Instrument TI-15 Fraction Calculator","Technology","Machines","83.810000000000012","-41.0379999999999936","-0.4897","16"
"Acco Side-Punched Conventional Columnar Pads","Office Supplies","Supplies","83.2800000000000060","-15.6150000000000092","-0.1875","30"
"Wilson Jones Custom Binder Spines & Labels","Office Supplies","Binders","82.6880000000000128","-39.3855999999999928","-0.4763","44"
"#10 Gummed Flap White Envelopes, 100/Box","Office Supplies","Envelopes","82.6000000000000010","33.5355999999999986","0.4060","22"
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","Office Supplies","Paper","81.792","32.7167999999999938","0.4000","16"
"Acco Banker's Clasps, 5 3/4""-Long","Office Supplies","Fasteners","81.791999999999998","35.9999999999999976","0.4401","30"
"Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies","Binders","80.640","25.19999999999999440","0.3125","30"
"Xerox 207","Office Supplies","Paper","80.352000000000008","33.1776","0.4129","14"
"Newell 327","Office Supplies","Art","79.56","21.4812","0.2700","36"
"Eldon Regeneration Recycled Desk Accessories, Black","Furniture","Furnishings","79.376","26.2328","0.3305","18"
"Angle-D Ring Binders","Office Supplies","Binders","78.7680000000000042","-3.9384000000000070","-0.0500","28"
"Prang Dustless Chalk Sticks","Office Supplies","Art","77.952","37.632","0.4828","48"
"Acco Expandable Hanging Binders","Office Supplies","Binders","77.8360000000000030","2.0416000000000026","0.0262","22"
"Newell 310","Office Supplies","Art","77.4400000000000008","14.95999999999999706","0.1932","50"
"Acco Suede Grain Vinyl Round Ring Binder","Office Supplies","Binders","77.28399999999999246","-9.7855999999999982","-0.1266","58"
"Cardinal Hold-It CD Pocket","Office Supplies","Binders","76.6079999999999942","-24.8976000000000016","-0.3250","24"
"Acco 6 Outlet Guardian Basic Surge Suppressor","Office Supplies","Appliances","76.5439999999999982","-7.321600000000004","-0.0957","14"
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","Office Supplies","Paper","76.272000000000002","31.3259999999999970","0.4107","18"
"Peel & Stick Add-On Corner Pockets","Office Supplies","Binders","76.0320000000000098","8.63999999999999498","0.1136","60"
"Southworth 25% Cotton Granite Paper & Envelopes","Office Supplies","Paper","75.864000000000008","26.4215999999999980","0.3483","14"
"Col-Erase Pencils with Erasers","Office Supplies","Art","75.392000000000010","14.9567999999999906","0.1984","14"
"Dixon Ticonderoga Pencils","Office Supplies","Art","75.096","18.53560000000000532","0.2468","26"
"Turquoise Lead Holder with Pocket Clip","Office Supplies","Art","75.04","21.1719999999999926","0.2821","12"
"Eldon Pizzaz Desk Accessories","Furniture","Furnishings","74.928","27.4736000000000032","0.3667","38"
"Durable Pressboard Binders","Office Supplies","Binders","74.480000000000004","30.1720000000000012","0.4051","22"
"Faber Castell Col-Erase Pencils","Office Supplies","Art","74.327999999999996","28.1664000000000004","0.3789","16"
"Xerox 1990","Office Supplies","Paper","73.92","27.4559999999999976","0.3714","16"
"Avery Round Ring Poly Binders","Office Supplies","Binders","73.84000000000000018","24.59439999999999896","0.3331","34"
"Eldon Jumbo ProFile Portable File Boxes Graphite/Black","Office Supplies","Storage","73.488","7.3488000000000078","0.1000","6"
"Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies","Envelopes","73.416","30.0048000000000036","0.4087","32"
"Newell 326","Office Supplies","Art","73.216000000000002","15.73439999999999848","0.2149","46"
"Eldon 100 Class Desk Accessories","Furniture","Furnishings","72.7920000000000030","-9.7055999999999978","-0.1333","36"
"Xerox 1976","Office Supplies","Paper","72.576000000000014","25.4016","0.3500","14"
"Contemporary Borderless Frame","Furniture","Furnishings","72.324","7.2323999999999984","0.1000","12"
"Binder Clips by OIC","Office Supplies","Fasteners","72.2239999999999976","30.66559999999999648","0.4246","54"
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper","Office Supplies","Paper","71.896","28.5950","0.3977","10"
"Regeneration Desk Collection","Furniture","Furnishings","71.808","30.4128000000000044","0.4235","42"
"Wilson Jones DublLock D-Ring Binders","Office Supplies","Binders","71.5500000000000008","31.0500000000000008","0.4340","12"
"Plastic Stacking Crates & Casters","Office Supplies","Storage","71.424000000000002","5.3568","0.0750","16"
"Acme Kleencut Forged Steel Scissors","Office Supplies","Supplies","71.1760000000000044","14.9239999999999924","0.2097","14"
"Avery 498","Office Supplies","Labels","70.5160000000000022","30.6918","0.4352","26"
"Xerox 1926","Office Supplies","Paper","69.72","32.7684","0.4700","14"
"Economy #2 Pencils","Office Supplies","Art","69.16","17.9815999999999988","0.2600","26"
"Newell 335","Office Supplies","Art","69.12","20.0447999999999994","0.2900","24"
"Assorted Color Push Pins","Office Supplies","Fasteners","68.7800000000000042","17.8465999999999962","0.2595","42"
"Xerox 1980","Office Supplies","Paper","68.48","30.8159999999999928","0.4500","16"
"Eldon Regeneration Recycled Desk Accessories, Smoke","Furniture","Furnishings","67.5120000000000006","17.81759999999999852","0.2639","42"
"Super Bands, 12/Pack","Office Supplies","Fasteners","66.960000000000006","-5.20799999999999834","-0.0778","40"
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""","Office Supplies","Binders","66.216","14.3111999999999976","0.2161","18"
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","Office Supplies","Paper","65.7360000000000038","30.1788000000000042","0.4591","14"
"Wilson Jones Hanging Recycled Pressboard Data Binders","Office Supplies","Binders","65.2960000000000034","3.5616","0.0545","8"
"Xerox 1958","Office Supplies","Paper","64.80","31.1040000000000012","0.4800","10"
"Avery 509","Office Supplies","Labels","64.728","28.0836","0.4339","26"
"Avery Hidden Tab Dividers for Binding Systems","Office Supplies","Binders","63.1759999999999924","-14.0656000000000042","-0.2226","48"
"Newell 346","Office Supplies","Art","62.208","17.2223999999999996","0.2769","22"
"OIC #2 Pencils, Medium Soft","Office Supplies","Art","61.6639999999999972","16.28079999999999664","0.2640","34"
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow","Office Supplies","Art","61.6000000000000010","27.10400000000000498","0.4400","28"
"Newell 322","Office Supplies","Art","61.152","13.32240000000000184","0.2179","36"
"Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies","Paper","59.94","26.9730","0.4500","6"
"Round Ring Binders","Office Supplies","Binders","59.9040000000000016","-1.8304000000000004","-0.0306","56"
"Economy Binders","Office Supplies","Binders","59.9040000000000002","19.5936000000000004","0.3271","38"
"Plantronics Single Ear Headset","Technology","Machines","59.850","-43.889999999999986","-0.7333","10"
"Xerox 1983","Office Supplies","Paper","59.80","29.3020","0.4900","10"
"Xerox 190","Office Supplies","Paper","59.760000000000004","28.0872000000000024","0.4700","12"
"Jiffy Padded Mailers with Self-Seal Closure","Office Supplies","Envelopes","59.616","21.610799999999994","0.3625","4"
"Eldon 300 Class Desk Accessories, Black","Furniture","Furnishings","59.40","26.1360000000000048","0.4400","12"
"Alliance Big Bands Rubber Bands, 12/Pack","Office Supplies","Fasteners","59.3999999999999980","0","0.0000","30"
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2","Office Supplies","Art","58.800000000000002","16.4640000000000022","0.2800","28"
"Pencil and Crayon Sharpener","Office Supplies","Art","58.692","7.53359999999999756","0.1284","32"
"Rediform Voice Mail Log Books","Office Supplies","Paper","58.407999999999996","24.3167999999999984","0.4163","22"
"UniKeep View Case Binders","Office Supplies","Binders","57.7019999999999932","-10.9536000000000092","-0.1898","26"
"Avery Reinforcements for Hole-Punch Pages","Office Supplies","Binders","57.0239999999999978","-32.27400000000000088","-0.5660","82"
"Newell 313","Office Supplies","Art","56.416000000000002","8.52800000000000274","0.1512","20"
"Ampad Evidence Wirebond Steno Books, 6"" x 9""","Office Supplies","Paper","54.9360000000000008","22.5847999999999966","0.4111","28"
"Sony 8GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","54.384","0.67979999999999308","0.0125","6"
"SanDisk Cruzer 8 GB USB Flash Drive","Technology","Accessories","54.336000000000006","-2.7167999999999974","-0.0500","8"
"Newell 339","Office Supplies","Art","53.3759999999999970","12.2319999999999980","0.2292","20"
"Self-Adhesive Address Labels for Typewriters with Dispenser Box","Office Supplies","Labels","53.136","17.9334","0.3375","18"
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink","Office Supplies","Art","52.160000000000002","19.2992000000000018","0.3700","18"
"Avery Binder Labels","Office Supplies","Binders","52.1260000000000006","19.76119999999999802","0.3791","16"
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies","Art","51.9839999999999970","21.3408000000000030","0.4105","24"
"SanDisk Cruzer 4 GB USB Flash Drive","Technology","Accessories","51.920","11.0330","0.2125","10"
"Xerox 1985","Office Supplies","Paper","51.840000000000010","18.1440","0.3500","10"
"Newell 340","Office Supplies","Art","51.84","15.0336","0.2900","18"
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Office Supplies","Binders","51.66000000000000252","-9.8399999999999996","-0.1905","50"
"Bagged Rubber Bands","Office Supplies","Fasteners","51.4080000000000020","0.6048","0.0118","42"
"""While you Were Out"" Message Book, One Form per Page","Office Supplies","Paper","50.456","20.7759999999999980","0.4118","16"
"Colored Push Pins","Office Supplies","Fasteners","49.956","15.20399999999999816","0.3043","30"
"Translucent Push Pins by OIC","Office Supplies","Fasteners","49.104","11.6819999999999968","0.2379","30"
"BIC Brite Liner Grip Highlighters","Office Supplies","Art","48.5440000000000022","17.87599999999999576","0.3682","34"
"Newell 329","Office Supplies","Art","48.544","9.70879999999999734","0.2000","16"
"Avery 507","Office Supplies","Labels","48.384","17.2799999999999958","0.3571","20"
"Avery 497","Office Supplies","Labels","48.0480000000000048","22.42239999999999766","0.4667","16"
"Serrated Blade or Curved Handle Hand Letter Openers","Office Supplies","Supplies","47.728000000000006","-8.226799999999999622","-0.1724","18"
"Newell 338","Office Supplies","Art","47.04","12.7008000000000006","0.2700","16"
"Dixon Ticonderoga Maple Cedar Pencil, #2","Office Supplies","Art","46.6639999999999964","9.82400000000000032","0.2105","16"
"Self-Adhesive Ring Binder Labels","Office Supplies","Binders","45.7600000000000034","4.7167999999999962","0.1031","22"
"Sanford Pocket Accent Highlighters","Office Supplies","Art","44.800000000000002","19.2640000000000036","0.4300","28"
"Avery 510","Office Supplies","Labels","43.50","16.1999999999999974","0.3724","14"
"Newell 323","Office Supplies","Art","42.3360000000000026","7.52640000000000120","0.1778","28"
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","Office Supplies","Labels","41.30","18.9980","0.4600","10"
"Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies","Art","40.56","15.0072","0.3700","12"
"Rediform S.O.S. Phone Message Books","Office Supplies","Paper","39.84","19.5216000000000030","0.4900","8"
"Sterling Rubber Bands by Alliance","Office Supplies","Fasteners","39.564000000000002","-7.5360000000000004","-0.1905","10"
"Nu-Dell EZ-Mount Plastic Wall Frames","Furniture","Furnishings","39.4000000000000016","1.5760000000000010","0.0400","16"
"Acco Glide Clips","Office Supplies","Fasteners","39.2","19.208","0.4900","10"
"Newell 307","Office Supplies","Art","38.584000000000004","7.1344000000000004","0.1849","24"
"Maxell 4.7GB DVD-R 5/Pack","Technology","Accessories","38.0160000000000006","14.73120000000000436","0.3875","42"
"Unpadded Memo Slips","Office Supplies","Paper","36.616","16.716","0.4565","10"
"Loose Memo Sheets","Office Supplies","Paper","36.50","17.1549999999999992","0.4700","10"
"12 Colored Short Pencils","Office Supplies","Art","36.4000000000000014","6.03200000000000366","0.1657","16"
"Hoover Commercial Lightweight Upright Vacuum","Office Supplies","Appliances","36.1919999999999994","-5.0112000000000042","-0.1385","16"
